,leadid,title,eloquascorecard,title_split,temp,temp_level,temp_title,temp_score
18447,00Q2000000mLzSq,ingeniero experto,D4,ingeniero experto,"(nan, nan, 50)",,,50
18448,00Q2000000mLzSs,"director, intelligence, enforcement &amp",D4,director intelligence enforcement amp,"(director, nan, 60)",director,,60
18449,00Q2000000mLzSt,manager,D4,manager,"(manager, nan, 58)",manager,,58
18450,00Q2000000mLzSv,systems analyst,C4,systems analyst,"(nan, nan, 50)",,,50
18451,00Q2000000mLzSw,data warehouse supervisor,C4,data warehouse supervisor,"(individual contributer, data warehouse, 70)",individual contributer,data warehouse,70
18452,00Q2000000mLzSy,mgr decision support systems,C4,manager decision support systems,"(manager, nan, 58)",manager,,58
18453,00Q2000000mLzSz,"manager, bi",C4,manager business intelligence,"(manager, business intelligence, 80)",manager,business intelligence,80
18454,00Q2000000mLzT0,dir. of information systems &amp,C4,director of information systems amp,"(director, information, 67)",director,information,67
18455,00Q2000000mLzT1,associate director,C4,associate director,"(director, nan, 60)",director,,60
18456,00Q2000000mLzT2,"director, business intelligence",C4,director business intelligence,"(director, business intelligence, 85)",director,business intelligence,85
18457,00Q2000000mLzT3,senior is architect,C4,senior is architect,"(individual contributer, nan, 53)",individual contributer,,53
18458,00Q2000000mLzT4,director of information technology,C4,director of information technology,"(director, information, 67)",director,information,67
18459,00Q2000000mLzT5,data warehouse supervisor,C4,data warehouse supervisor,"(individual contributer, data warehouse, 70)",individual contributer,data warehouse,70
18460,00Q2000000mLzTD,data warehouse analyst,C4,data warehouse analyst,"(individual contributer, data warehouse, 70)",individual contributer,data warehouse,70
18461,00Q2000000mLzTE,bi director,C4,business intelligence director,"(director, business intelligence, 85)",director,business intelligence,85
18462,00Q2000000mLzTH,director business intelligence,C4,director business intelligence,"(director, business intelligence, 85)",director,business intelligence,85
18463,00Q2000000mLzTJ,enterprise architect,C4,enterprise architect,"(nan, enterprise, 55)",,enterprise,55
18464,00Q2000000lVrDc,ba,D4,business analyst,"(individual contributer, business analyst, 60)",individual contributer,business analyst,60
18465,00Q2000000mLw0i,director,D4,director,"(director, nan, 60)",director,,60
18466,00Q2000000qgR1w,institutional analyst,D4,institutional analyst,"(nan, nan, 50)",,,50
18467,00Q2000000qgR1x,"manager, institutional research",D4,manager institutional research,"(manager, nan, 58)",manager,,58
18468,00Q2000000qgR1y,institutional research officer,D4,institutional research officer,"(nan, nan, 50)",,,50
18469,00Q2000000qgR1z,institutional research,D4,institutional research,"(nan, nan, 50)",,,50
18470,00Q2000000qgR20,"chief, academic analytics",D4,chief academic analytics,"(c-level, analytics, 90)",c-level,analytics,90
18471,00Q2000000qgR21,business intelligence specialist,D4,business intelligence specialist,"(individual contributer, business intelligence, 70)",individual contributer,business intelligence,70
18472,00Q2000000qgR22,coordinator of institutional effectiveness,D4,coordinator of institutional effectiveness,"(nan, nan, 50)",,,50
18473,00Q2000000qgR23,"executive director, university analytics & institu",D4,executive director university analytics institu,"(c-level, analytics, 90)",c-level,analytics,90
18474,00Q2000000qgR24,research analyst,D4,research analyst,"(nan, nan, 50)",,,50
18475,00Q2000000qgR25,provost,D4,provost,"(nan, nan, 50)",,,50
18476,00Q2000000qgR26,"director, institutional research",D4,director institutional research,"(director, nan, 60)",director,,60
18477,00Q2000000qgR27,senior dashboard data scientist,D4,senior dashboard data scientist,"(individual contributer, data scientist, 65)",individual contributer,data scientist,65
18478,00Q2000000qgR28,associate director,D4,associate director,"(director, nan, 60)",director,,60
18479,00Q2000000qgR29,institutional research analyst,D4,institutional research analyst,"(nan, nan, 50)",,,50
18480,00Q2000000qgR2A,"vice chancellor-planning, emeritus",D4,vice chancellor planning emeritus,"(nan, nan, 50)",,,50
18481,00Q2000000qgR2B,asst vice chancellor for institutional research an,D4,asst vice chancellor for institutional research an,"(nan, nan, 50)",,,50
18482,00Q2000000qgR2C,cio,D4,chief information officer,"(individual contributer, chief information officer, 70)",individual contributer,chief information officer,70
18483,00Q2000000qgR2D,doctoral student,D4,doctoral student,"(nan, nan, 50)",,,50
18484,00Q2000000qgR2E,research analyst,D4,research analyst,"(nan, nan, 50)",,,50
18485,00Q2000000qgR2F,porgram manager of data analytics,D4,porgram manager of data analytics,"(manager, analytics, 80)",manager,analytics,80
18486,00Q2000000qgR2G,assistant dean for administration and decision sup,D4,assistant dean for administration and decision sup,"(individual contributer, nan, 53)",individual contributer,,53
18487,00Q2000000qgR2H,senior research analyst,D4,senior research analyst,"(individual contributer, nan, 53)",individual contributer,,53
18488,00Q2000000qgR2I,director of assessment,D4,director of assessment,"(director, nan, 60)",director,,60
18489,00Q2000000qgR2J,coordinator,D4,coordinator,"(nan, nan, 50)",,,50
18490,00Q2000000qgR2K,data analyst,D4,data analyst,"(nan, data, 55)",,data,55
18491,00Q2000000qgR2L,"manager, business intelligence / supervisor, testi",D4,manager business intelligence supervisor testi,"(manager, business intelligence, 80)",manager,business intelligence,80
18492,00Q2000000qgR2M,sr application developer,D4,senior application developer,"(individual contributer, nan, 53)",individual contributer,,53
18493,00Q2000000qgR2P,associate director,D4,associate director,"(director, nan, 60)",director,,60
18494,00Q2000000qgR2Q,director of data management and technical support,D4,director of data management and technical support,"(director, data management, 85)",director,data management,85
18495,00Q2000000qgR2R,data analyst,D4,data analyst,"(nan, data, 55)",,data,55
18496,00Q2000000qgR2S,director of institutional research,D4,director of institutional research,"(director, nan, 60)",director,,60
18497,00Q2000000qgR2T,institutional research officer,D4,institutional research officer,"(nan, nan, 50)",,,50
18498,00Q2000000qgR2U,research analyst,D4,research analyst,"(nan, nan, 50)",,,50
18499,00Q2000000qgR2V,executive director of institutional research,D4,executive director of institutional research,"(c-level, nan, 65)",c-level,,65
18500,00Q2000000qgR2W,assistant director,D4,assistant director,"(director, nan, 60)",director,,60
18501,00Q2000000qgR2X,"director, strategic planning and research",D4,director strategic planning and research,"(director, nan, 60)",director,,60
18502,00Q2000000qgR2Y,"director, institutional research and assessment",D4,director institutional research and assessment,"(director, nan, 60)",director,,60
18503,00Q2000000qgR2Z,bi community liaison,C4,business intelligence community liaison,"(individual contributer, business intelligence, 70)",individual contributer,business intelligence,70
18504,00Q2000000qgR2a,statistician,D4,statistician,"(nan, nan, 50)",,,50
18505,00Q2000000qgR2c,associate director of research,D4,associate director of research,"(director, nan, 60)",director,,60
18506,00Q2000000qgR2d,data integrity coordinator,D4,data integrity coordinator,"(nan, data, 55)",,data,55
18507,00Q2000000qgR2e,director of institutional research,D4,director of institutional research,"(director, nan, 60)",director,,60
18508,00Q2000000qgR2f,research analyst,D4,research analyst,"(nan, nan, 50)",,,50
18509,00Q2000000qgR2g,project manager,D4,project manager,"(manager, nan, 58)",manager,,58
18510,00Q2000000qgR2h,communications specialist,D4,communications specialist,"(individual contributer, nan, 53)",individual contributer,,53
18511,00Q2000000qgR2i,senior research associate,D4,senior research associate,"(individual contributer, nan, 53)",individual contributer,,53
18512,00Q2000000qgR2j,research analyst,D4,research analyst,"(nan, nan, 50)",,,50
18513,00Q2000000qgR2k,director of institutional research,D4,director of institutional research,"(director, nan, 60)",director,,60
18514,00Q2000000qLahN,manager - business analysis,D4,manager business analysis,"(manager, nan, 58)",manager,,58
18515,00Q2000000qgjv8,pm,D4,project manager,"(manager, nan, 58)",manager,,58
18516,00Q2000000qLdlu,data analyst,D4,data analyst,"(nan, data, 55)",,data,55
18517,00Q2000000qLdlv,data architecture manager,D4,data architecture manager,"(manager, data architect, 75)",manager,data architect,75
18518,00Q2000000qLdlw,information architect,D4,information architect,"(individual contributer, information architect, 70)",individual contributer,information architect,70
18519,00Q2000000qLdly,data governance manager,D4,data governance manager,"(manager, data governance, 95)",manager,data governance,95
18520,00Q2000000qLdlz,engagement manager,D4,engagement manager,"(manager, nan, 58)",manager,,58
18521,00Q2000000qLdm0,team leader,D4,team leader,"(manager, nan, 58)",manager,,58
18522,00Q2000000qLdm1,specialist,D4,specialist,"(individual contributer, nan, 53)",individual contributer,,53
18523,00Q2000000qLdm5,data steward,D4,data steward,"(individual contributer, data steward, 85)",individual contributer,data steward,85
18524,00Q2000000qLdm6,bi alliances,D4,business intelligence alliances,"(individual contributer, business intelligence, 70)",individual contributer,business intelligence,70
18525,00Q2000000qLdm7,solution architect,D4,solution architect,"(nan, nan, 50)",,,50
18526,00Q2000000qLdm8,senior director data governance,D4,senior director data governance,"(director, data governance, 95)",director,data governance,95
